,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,duration,label,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto_icmp,proto_tcp,proto_udp,resp_bytes,resp_ip_bytes,resp_pkts
22,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011252,-   benign   -,0.0,33,61.0,1.0,0,0,1,49,77.0,1.0
23,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013156,-   benign   -,0.0,33,61.0,1.0,0,0,1,49,77.0,1.0
24,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013290,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
25,0,0,0,0,0,0,0,0,0,0,1,0,0,0.118298,-   benign   -,0.0,37,65.0,1.0,0,0,1,53,81.0,1.0
26,0,0,0,0,0,0,0,0,0,0,1,0,0,0.049276,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
27,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010914,-   benign   -,0.0,48,76.0,1.0,0,0,1,64,92.0,1.0
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0.012875,-   benign   -,0.0,44,72.0,1.0,0,0,1,82,110.0,1.0
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010121,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0.024474,-   benign   -,0.0,47,75.0,1.0,0,0,1,111,139.0,1.0
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011901,-   benign   -,0.0,37,65.0,1.0,0,0,1,77,105.0,1.0
32,0,0,0,0,0,0,0,0,0,0,1,0,0,0.365520,-   benign   -,0.0,157,337.0,4.0,0,1,0,371,539.0,4.0
33,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011024,-   benign   -,0.0,46,74.0,1.0,0,0,1,62,90.0,1.0
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000775,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
35,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011530,-   benign   -,0.0,32,60.0,1.0,0,0,1,48,76.0,1.0
36,0,0,0,0,0,0,0,0,0,0,1,0,0,2.056099,-   benign   -,0.0,2241,2901.0,16.0,0,1,0,5477,6005.0,13.0
37,0,0,0,0,0,0,0,0,0,0,1,0,0,19.529914,-   benign   -,0.0,3536,4644.0,26.0,0,1,0,5516,7435.0,22.0
38,0,0,0,0,0,0,0,0,0,0,1,0,0,2.583787,-   benign   -,0.0,3624,4664.0,24.0,0,1,0,5516,7508.0,23.0
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013578,-   benign   -,0.0,38,66.0,1.0,0,0,1,54,82.0,1.0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,38.595360,-   benign   -,0.0,3888,4700.0,29.0,0,0,1,0,0.0,0.0
41,0,0,0,0,0,0,1,0,0,0,0,0,0,38.175279,-   benign   -,0.0,1818,2634.0,17.0,0,0,1,0,0.0,0.0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-   benign   -,0.0,0,64.0,1.0,1,0,0,0,0.0,0.0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004340,-   benign   -,0.0,40,152.0,2.0,1,0,0,0,0.0,0.0
44,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004204,-   benign   -,0.0,0,0.0,0.0,0,0,1,600,656.0,2.0
45,0,0,0,0,0,0,0,0,0,0,1,0,0,0.018262,-   benign   -,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
46,0,0,0,0,0,0,0,0,0,0,1,0,0,0.023151,-   benign   -,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0.055415,-   benign   -,0.0,560,840.0,10.0,1,0,0,560,840.0,10.0
48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,76.0,1.0,0,0,1,0,0.0,0.0
49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,76.0,1.0,0,0,1,0,0.0,0.0
50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,146.0,1.0,0,0,1,0,0.0,0.0
51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,166.0,1.0,0,0,1,0,0.0,0.0
52,1,0,0,0,0,0,0,0,0,0,0,0,0,7.550691,-   benign   -,0.0,24,168.0,3.0,1,0,0,0,0.0,0.0
53,0,0,0,0,1,0,0,0,0,0,0,0,0,72.484195,-   benign   -,0.0,7385,8045.0,16.0,0,1,0,5380,5952.0,14.0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,69.633449,-   benign   -,0.0,6965,7981.0,24.0,0,1,0,5131,6496.0,21.0
55,1,0,0,0,0,0,0,0,0,0,0,0,0,23.370275,-   benign   -,0.0,100,380.0,5.0,1,0,0,0,0.0,0.0
56,0,0,0,0,1,0,0,0,0,0,0,0,0,72.433771,-   benign   -,0.0,1418,1878.0,11.0,0,1,0,5131,5539.0,10.0
57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,391.0,1.0,0,0,1,0,0.0,0.0
58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,411.0,1.0,0,0,1,0,0.0,0.0
59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,391.0,1.0,0,0,1,0,0.0,0.0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,68.396072,-   benign   -,0.0,4207,4867.0,16.0,0,1,0,9458,10186.0,18.0
61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,117.0,1.0,0,0,1,0,0.0,0.0
62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,137.0,1.0,0,0,1,0,0.0,0.0
63,0,0,0,0,0,0,0,0,0,0,1,0,0,0.674159,-   benign   -,0.0,1289,1829.0,13.0,0,1,0,6224,6752.0,13.0
64,0,0,0,0,1,0,0,0,0,0,0,0,0,97.036123,-   benign   -,0.0,2603,3103.0,12.0,0,1,0,3842,4290.0,11.0
65,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013741,-   benign   -,0.0,46,74.0,1.0,0,0,1,62,90.0,1.0
66,0,0,0,0,0,0,0,0,0,0,1,0,0,0.044944,-   benign   -,0.0,37,65.0,1.0,0,0,1,53,81.0,1.0
67,0,0,0,0,0,0,1,0,0,0,0,0,0,58.447015,-   benign   -,0.0,3603,3939.0,12.0,0,0,1,0,0.0,0.0
68,0,0,0,0,1,0,0,0,0,0,0,0,0,123.033629,-   benign   -,0.0,10345,11605.0,31.0,0,1,0,17343,18511.0,29.0
69,0,0,0,0,1,0,0,0,0,0,0,0,0,144.999440,-   benign   -,0.0,8176,9008.0,20.0,0,1,0,5893,7463.0,15.0
70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,117.0,1.0,0,0,1,0,0.0,0.0
71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,137.0,1.0,0,0,1,0,0.0,0.0
72,0,0,0,0,1,0,0,0,0,0,0,0,0,183.995564,-   benign   -,0.0,19447,21107.0,41.0,0,1,0,8767,9975.0,30.0
73,0,0,0,0,0,0,1,0,0,0,0,0,0,60.150210,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
74,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011258,-   benign   -,0.0,37,65.0,1.0,0,0,1,53,81.0,1.0
75,0,0,0,0,0,0,0,0,0,0,1,0,0,0.237601,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
76,0,0,0,0,0,0,0,0,0,0,1,0,0,0.247405,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
77,0,0,0,0,0,0,0,0,0,0,1,0,0,0.243230,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
78,0,0,0,0,0,0,0,0,0,0,1,0,0,301.532260,-   benign   -,0.0,146,566.0,10.0,0,1,0,775,987.0,5.0
79,0,0,0,0,0,0,0,0,0,1,0,0,0,9.028916,-   benign   -,0.0,1090,1670.0,14.0,0,1,0,6429,6957.0,13.0
80,0,0,0,0,0,0,0,0,0,1,0,0,0,9.175136,-   benign   -,0.0,1093,1713.0,15.0,0,1,0,7397,7965.0,14.0
81,0,0,0,0,0,0,0,0,0,1,0,0,0,9.102421,-   benign   -,0.0,1090,1670.0,14.0,0,1,0,6429,6957.0,13.0
82,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000619,-   benign   -,0.0,33,61.0,1.0,0,0,1,49,77.0,1.0
83,0,0,0,0,0,0,0,0,0,1,0,0,0,8.802702,-   benign   -,0.0,2506,3126.0,15.0,0,1,0,5330,5898.0,14.0
84,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011442,-   benign   -,0.0,43,71.0,1.0,0,0,1,111,139.0,1.0
85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
86,0,0,0,0,0,0,0,0,0,0,1,0,0,0.237910,-   benign   -,0.0,135,315.0,4.0,0,1,0,238,406.0,4.0
87,0,0,0,0,0,0,0,0,0,0,1,0,0,0.297082,-   benign   -,0.0,157,377.0,5.0,0,1,0,371,539.0,4.0
88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
89,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010620,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
90,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000605,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0.017713,-   benign   -,0.0,560,840.0,10.0,1,0,0,560,840.0,10.0
93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,76.0,1.0,0,0,1,0,0.0,0.0
94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,76.0,1.0,0,0,1,0,0.0,0.0
95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
96,0,0,0,0,0,0,1,0,0,0,0,0,0,59.349602,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
97,0,0,0,0,0,0,0,0,0,1,0,0,0,8.910511,-   benign   -,0.0,11065,12069.0,24.0,0,1,0,4865,6081.0,19.0
98,0,0,0,0,0,0,1,0,0,0,0,0,0,59.957043,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
99,0,0,0,0,1,0,0,0,0,0,0,0,0,0.176464,-   benign   -,0.0,31,111.0,2.0,0,1,0,0,40.0,1.0
100,0,0,0,0,1,0,0,0,0,0,0,0,0,0.185046,-   benign   -,0.0,31,111.0,2.0,0,1,0,0,40.0,1.0
101,0,0,0,0,1,0,0,0,0,0,0,0,0,0.114456,-   benign   -,0.0,53,133.0,2.0,0,1,0,0,40.0,1.0
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011373,-   benign   -,0.0,46,74.0,1.0,0,0,1,62,90.0,1.0
103,0,0,0,0,0,0,0,1,0,0,0,0,0,1.161052,-   benign   -,0.0,3219,3995.0,18.0,0,1,0,5271,6910.0,15.0
104,0,0,0,0,0,0,0,0,0,1,0,0,0,240.072298,-   benign   -,0.0,176,444.0,5.0,0,1,0,83,299.0,4.0
105,0,0,0,0,0,0,0,0,0,1,0,0,0,245.988358,-   benign   -,0.0,673,6527241.0,123657.0,0,1,0,336516351,349618679.0,239484.0
106,0,0,0,0,0,0,1,0,0,0,0,0,0,7.006697,-   benign   -,0.0,804,916.0,4.0,0,0,1,0,0.0,0.0
107,0,0,0,0,0,0,1,0,0,0,0,0,0,7.006537,-   benign   -,0.0,804,916.0,4.0,0,0,1,0,0.0,0.0
108,0,0,0,0,0,0,1,0,0,0,0,0,0,7.006526,-   benign   -,0.0,804,996.0,4.0,0,0,1,0,0.0,0.0
109,0,0,0,0,0,0,0,0,0,0,1,0,0,0.249356,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,164.0,3.0
110,0,0,0,0,0,0,0,0,0,0,1,0,0,0.240893,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
111,0,0,0,0,0,0,0,0,0,0,1,0,0,300.343867,-   benign   -,0.0,146,670.0,12.0,0,1,0,775,1486.0,7.0
112,0,0,0,0,0,0,0,0,0,0,1,0,0,0.253883,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
113,0,0,0,0,0,0,0,0,0,0,1,0,0,0.022490,-   benign   -,0.0,43,71.0,1.0,0,0,1,111,139.0,1.0
114,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011272,-   benign   -,0.0,36,64.0,1.0,0,0,1,68,96.0,1.0
115,0,0,0,0,0,0,0,0,0,0,1,0,0,0.005843,-   benign   -,0.0,36,64.0,1.0,0,0,1,68,96.0,1.0
116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
118,0,0,0,0,0,0,1,0,0,0,0,0,0,59.330210,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
121,1,0,0,0,0,0,0,0,0,0,0,0,0,0.017387,-   benign   -,0.0,560,840.0,10.0,1,0,0,560,840.0,10.0
122,0,0,0,0,0,0,0,0,0,0,1,0,0,0.192012,-   benign   -,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
123,0,0,0,0,0,0,0,0,0,0,1,0,0,0.194384,-   benign   -,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
125,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010912,-   benign   -,0.0,41,69.0,1.0,0,0,1,57,85.0,1.0
126,0,0,0,0,0,0,1,0,0,0,0,0,0,59.780831,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
127,0,0,0,0,0,0,0,0,0,0,1,0,0,299.896211,-   benign   -,0.0,13395,14519.0,27.0,0,1,0,4865,6121.0,20.0
128,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010136,-   benign   -,0.0,46,74.0,1.0,0,0,1,62,90.0,1.0
129,0,0,0,0,1,0,0,0,0,0,0,0,0,59.252172,-   benign   -,0.0,16824,17948.0,27.0,0,1,0,4865,6161.0,21.0
130,0,0,0,0,0,0,1,0,0,0,0,0,0,58.676946,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
131,0,0,0,0,0,0,0,0,0,0,1,0,0,0.238593,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
132,0,0,0,0,0,0,0,0,0,0,1,0,0,0.240306,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
133,0,0,0,0,0,0,0,0,0,0,1,0,0,300.428794,-   benign   -,0.0,146,606.0,11.0,0,1,0,775,987.0,5.0
134,0,0,0,0,0,0,0,0,0,0,1,0,0,0.364352,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
135,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013047,-   benign   -,0.0,43,71.0,1.0,0,0,1,111,139.0,1.0
136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0.227328,-   benign   -,0.0,157,337.0,4.0,0,1,0,371,539.0,4.0
138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
139,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013023,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
142,1,0,0,0,0,0,0,0,0,0,0,0,0,0.035211,-   benign   -,0.0,560,840.0,10.0,1,0,0,560,840.0,10.0
143,0,0,0,0,0,0,0,0,0,0,1,0,0,0.190866,-   benign   -,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,76.0,1.0,0,0,1,0,0.0,0.0
145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
146,0,0,0,0,0,0,1,0,0,0,0,0,0,60.359848,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
147,0,0,0,0,0,0,0,0,0,1,0,0,0,8.929202,-   benign   -,0.0,1094,2452.0,15.0,0,1,0,5864,6700.0,15.0
148,0,0,0,0,0,0,1,0,0,0,0,0,0,60.858140,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,77.0,1.0,0,0,1,0,0.0,0.0
150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,77.0,1.0,0,0,1,0,0.0,0.0
151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,97.0,1.0,0,0,1,0,0.0,0.0
152,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013883,-   benign   -,0.0,46,74.0,1.0,0,0,1,62,90.0,1.0
153,0,0,0,0,0,0,0,0,0,0,1,0,0,0.239358,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
154,0,0,0,0,0,0,0,0,0,0,1,0,0,0.244650,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
155,0,0,0,0,0,0,0,0,0,0,1,0,0,300.489266,-   benign   -,0.0,146,606.0,11.0,0,1,0,775,987.0,5.0
156,0,0,0,0,0,0,0,0,0,0,1,0,0,0.287392,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
157,0,0,0,0,0,0,0,0,0,0,1,0,0,0.017694,-   benign   -,0.0,43,71.0,1.0,0,0,1,111,139.0,1.0
158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
159,0,0,0,0,0,0,0,0,0,0,1,0,0,0.228038,-   benign   -,0.0,135,315.0,4.0,0,1,0,238,406.0,4.0
160,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011085,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
163,0,0,0,0,1,0,0,0,0,0,0,0,0,48.042781,-   benign   -,0.0,12910,13954.0,25.0,0,1,0,4865,6121.0,20.0
164,1,0,0,0,0,0,0,0,0,0,0,0,0,0.016492,-   benign   -,0.0,560,840.0,10.0,1,0,0,560,840.0,10.0
165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,76.0,1.0,0,0,1,0,0.0,0.0
166,0,0,0,0,0,0,0,0,0,0,1,0,0,0.190785,-   benign   -,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
167,0,0,0,0,0,0,1,0,0,0,0,0,0,60.042529,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
169,0,0,0,0,0,0,1,0,0,0,0,0,0,59.470598,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
170,0,0,0,0,0,0,1,0,0,0,0,0,0,7.009107,-   benign   -,0.0,804,916.0,4.0,0,0,1,0,0.0,0.0
171,0,0,0,0,0,0,1,0,0,0,0,0,0,7.009115,-   benign   -,0.0,804,996.0,4.0,0,0,1,0,0.0,0.0
172,0,0,0,0,0,0,1,0,0,0,0,0,0,7.008969,-   benign   -,0.0,804,916.0,4.0,0,0,1,0,0.0,0.0
173,0,0,0,0,0,0,0,0,0,0,1,0,0,0.245414,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
174,0,0,0,0,0,0,0,0,0,0,1,0,0,0.254768,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
175,0,0,0,0,0,0,0,0,0,0,1,0,0,300.479358,-   benign   -,0.0,146,606.0,11.0,0,1,0,775,987.0,5.0
176,0,0,0,0,0,0,0,0,0,0,1,0,0,0.241876,-   benign   -,0.0,0,216.0,4.0,0,1,0,0,112.0,2.0
177,0,0,0,0,0,0,0,0,0,0,1,0,0,0.032497,-   benign   -,0.0,43,71.0,1.0,0,0,1,111,139.0,1.0
178,0,0,0,0,0,0,0,0,0,0,1,0,0,0.012627,-   benign   -,0.0,36,64.0,1.0,0,0,1,68,96.0,1.0
179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
180,0,0,0,0,0,0,0,0,0,0,1,0,0,0.260110,-   benign   -,0.0,135,315.0,4.0,0,1,0,238,406.0,4.0
181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
182,0,0,0,0,0,0,1,0,0,0,0,0,0,60.077532,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
183,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013781,-   benign   -,0.0,40,68.0,1.0,0,0,1,56,84.0,1.0
184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0.014787,-   benign   -,0.0,560,840.0,10.0,1,0,0,560,840.0,10.0
187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-   benign   -,0.0,0,76.0,1.0,0,0,1,0,0.0,0.0
188,0,0,0,0,0,0,0,0,0,0,1,0,0,0.194712,-   benign   -,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
189,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125938,-   benign   -,0.0,259,339.0,2.0,0,1,0,110,190.0,2.0
190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-   benign   -,0.0,0,40.0,1.0,0,1,0,0,0.0,0.0
191,0,0,0,0,0,0,0,1,0,0,0,0,0,1322.836876,-   benign   -,0.0,8023,9903.0,45.0,0,1,0,10166,12698.0,37.0
192,0,0,0,0,0,0,1,0,0,0,0,0,0,58.590312,-   benign   -,0.0,3000,3280.0,10.0,0,0,1,0,0.0,0.0
193,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013280,-   benign   -,0.0,46,74.0,1.0,0,0,1,62,90.0,1.0
